timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,657.8
2023-11-30 12:05:00,1,2,636.7
2023-11-30 12:10:00,1,3,543.39
2023-11-30 12:15:00,1,4,505.39
2023-11-30 12:20:00,1,5,550.48
2023-11-30 12:25:00,2,1,699.2
2023-11-30 12:30:00,2,2,534.54
2023-11-30 12:35:00,2,3,655.3
2023-11-30 12:40:00,2,4,525.78
2023-11-30 12:45:00,2,5,588.61
2023-11-30 12:50:00,3,1,504.99
2023-11-30 12:55:00,3,2,639.03
2023-11-30 13:00:00,3,3,555.99
2023-11-30 13:05:00,3,4,572.58
2023-11-30 13:10:00,3,5,646.18
2023-11-30 13:15:00,4,1,569.53
2023-11-30 13:20:00,4,2,564.71
2023-11-30 13:25:00,4,3,553.71
2023-11-30 13:30:00,4,4,678.07
2023-11-30 13:35:00,4,5,539.22
2023-11-30 13:40:00,5,1,592.53
2023-11-30 13:45:00,5,2,508.4
2023-11-30 13:50:00,5,3,687.86
2023-11-30 13:55:00,5,4,505.73
2023-11-30 14:00:00,5,5,664.94
