timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,535.9
2023-11-30 12:05:00,1,2,510.0
2023-11-30 12:10:00,1,3,644.07
2023-11-30 12:15:00,1,4,673.63
2023-11-30 12:20:00,1,5,610.33
2023-11-30 12:25:00,2,1,698.11
2023-11-30 12:30:00,2,2,573.65
2023-11-30 12:35:00,2,3,561.12
2023-11-30 12:40:00,2,4,588.82
2023-11-30 12:45:00,2,5,686.14
2023-11-30 12:50:00,3,1,645.58
2023-11-30 12:55:00,3,2,529.71
2023-11-30 13:00:00,3,3,529.39
2023-11-30 13:05:00,3,4,608.94
2023-11-30 13:10:00,3,5,512.8
2023-11-30 13:15:00,4,1,523.54
2023-11-30 13:20:00,4,2,538.35
2023-11-30 13:25:00,4,3,601.26
2023-11-30 13:30:00,4,4,551.67
2023-11-30 13:35:00,4,5,577.24
2023-11-30 13:40:00,5,1,573.71
2023-11-30 13:45:00,5,2,642.66
2023-11-30 13:50:00,5,3,633.24
2023-11-30 13:55:00,5,4,636.62
2023-11-30 14:00:00,5,5,511.16
