timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,595.18
2023-11-30 12:05:00,1,2,671.1
2023-11-30 12:10:00,1,3,625.12
2023-11-30 12:15:00,1,4,591.35
2023-11-30 12:20:00,1,5,508.39
2023-11-30 12:25:00,2,1,520.12
2023-11-30 12:30:00,2,2,654.13
2023-11-30 12:35:00,2,3,503.5
2023-11-30 12:40:00,2,4,501.58
2023-11-30 12:45:00,2,5,684.46
2023-11-30 12:50:00,3,1,593.73
2023-11-30 12:55:00,3,2,696.17
2023-11-30 13:00:00,3,3,653.13
2023-11-30 13:05:00,3,4,604.03
2023-11-30 13:10:00,3,5,548.47
2023-11-30 13:15:00,4,1,695.55
2023-11-30 13:20:00,4,2,541.54
2023-11-30 13:25:00,4,3,648.81
2023-11-30 13:30:00,4,4,596.82
2023-11-30 13:35:00,4,5,676.19
2023-11-30 13:40:00,5,1,590.22
2023-11-30 13:45:00,5,2,666.33
2023-11-30 13:50:00,5,3,563.39
2023-11-30 13:55:00,5,4,689.93
2023-11-30 14:00:00,5,5,504.87
