timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,550.67
2023-11-30 12:05:00,1,2,526.47
2023-11-30 12:10:00,1,3,573.32
2023-11-30 12:15:00,1,4,681.68
2023-11-30 12:20:00,1,5,506.68
2023-11-30 12:25:00,2,1,618.38
2023-11-30 12:30:00,2,2,662.55
2023-11-30 12:35:00,2,3,640.81
2023-11-30 12:40:00,2,4,619.13
2023-11-30 12:45:00,2,5,693.28
2023-11-30 12:50:00,3,1,625.83
2023-11-30 12:55:00,3,2,640.93
2023-11-30 13:00:00,3,3,684.74
2023-11-30 13:05:00,3,4,553.01
2023-11-30 13:10:00,3,5,570.52
2023-11-30 13:15:00,4,1,521.74
2023-11-30 13:20:00,4,2,642.74
2023-11-30 13:25:00,4,3,518.84
2023-11-30 13:30:00,4,4,519.1
2023-11-30 13:35:00,4,5,505.74
2023-11-30 13:40:00,5,1,691.19
2023-11-30 13:45:00,5,2,590.34
2023-11-30 13:50:00,5,3,643.31
2023-11-30 13:55:00,5,4,623.62
2023-11-30 14:00:00,5,5,562.17
