timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,556.96
2023-11-30 12:05:00,1,2,643.26
2023-11-30 12:10:00,1,3,557.1
2023-11-30 12:15:00,1,4,684.9
2023-11-30 12:20:00,1,5,613.01
2023-11-30 12:25:00,2,1,678.72
2023-11-30 12:30:00,2,2,647.74
2023-11-30 12:35:00,2,3,662.38
2023-11-30 12:40:00,2,4,563.76
2023-11-30 12:45:00,2,5,643.49
2023-11-30 12:50:00,3,1,522.62
2023-11-30 12:55:00,3,2,645.04
2023-11-30 13:00:00,3,3,586.72
2023-11-30 13:05:00,3,4,540.99
2023-11-30 13:10:00,3,5,687.82
2023-11-30 13:15:00,4,1,534.35
2023-11-30 13:20:00,4,2,503.34
2023-11-30 13:25:00,4,3,585.69
2023-11-30 13:30:00,4,4,573.99
2023-11-30 13:35:00,4,5,679.14
2023-11-30 13:40:00,5,1,591.42
2023-11-30 13:45:00,5,2,694.67
2023-11-30 13:50:00,5,3,634.05
2023-11-30 13:55:00,5,4,556.73
2023-11-30 14:00:00,5,5,560.17
