timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,628.17
2023-11-30 12:05:00,1,2,624.4
2023-11-30 12:10:00,1,3,599.35
2023-11-30 12:15:00,1,4,551.52
2023-11-30 12:20:00,1,5,630.83
2023-11-30 12:25:00,2,1,573.49
2023-11-30 12:30:00,2,2,563.33
2023-11-30 12:35:00,2,3,539.06
2023-11-30 12:40:00,2,4,536.89
2023-11-30 12:45:00,2,5,638.65
2023-11-30 12:50:00,3,1,674.5
2023-11-30 12:55:00,3,2,618.18
2023-11-30 13:00:00,3,3,519.06
2023-11-30 13:05:00,3,4,619.74
2023-11-30 13:10:00,3,5,570.22
2023-11-30 13:15:00,4,1,550.74
2023-11-30 13:20:00,4,2,628.84
2023-11-30 13:25:00,4,3,589.74
2023-11-30 13:30:00,4,4,680.44
2023-11-30 13:35:00,4,5,583.51
2023-11-30 13:40:00,5,1,550.62
2023-11-30 13:45:00,5,2,699.46
2023-11-30 13:50:00,5,3,609.91
2023-11-30 13:55:00,5,4,660.64
2023-11-30 14:00:00,5,5,586.58
