timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,611.07
2023-11-30 12:05:00,1,2,500.6
2023-11-30 12:10:00,1,3,580.71
2023-11-30 12:15:00,1,4,528.22
2023-11-30 12:20:00,1,5,675.14
2023-11-30 12:25:00,2,1,680.23
2023-11-30 12:30:00,2,2,643.8
2023-11-30 12:35:00,2,3,554.87
2023-11-30 12:40:00,2,4,518.03
2023-11-30 12:45:00,2,5,692.39
2023-11-30 12:50:00,3,1,694.21
2023-11-30 12:55:00,3,2,597.5
2023-11-30 13:00:00,3,3,516.53
2023-11-30 13:05:00,3,4,645.69
2023-11-30 13:10:00,3,5,680.88
2023-11-30 13:15:00,4,1,524.64
2023-11-30 13:20:00,4,2,531.0
2023-11-30 13:25:00,4,3,697.37
2023-11-30 13:30:00,4,4,536.41
2023-11-30 13:35:00,4,5,516.9
2023-11-30 13:40:00,5,1,534.78
2023-11-30 13:45:00,5,2,653.48
2023-11-30 13:50:00,5,3,503.34
2023-11-30 13:55:00,5,4,617.7
2023-11-30 14:00:00,5,5,647.6
