timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,613.2
2023-11-30 12:05:00,1,2,684.46
2023-11-30 12:10:00,1,3,518.33
2023-11-30 12:15:00,1,4,535.0
2023-11-30 12:20:00,1,5,636.39
2023-11-30 12:25:00,2,1,595.9
2023-11-30 12:30:00,2,2,531.12
2023-11-30 12:35:00,2,3,506.58
2023-11-30 12:40:00,2,4,615.35
2023-11-30 12:45:00,2,5,543.68
2023-11-30 12:50:00,3,1,660.14
2023-11-30 12:55:00,3,2,661.32
2023-11-30 13:00:00,3,3,564.35
2023-11-30 13:05:00,3,4,577.9
2023-11-30 13:10:00,3,5,571.37
2023-11-30 13:15:00,4,1,698.62
2023-11-30 13:20:00,4,2,547.14
2023-11-30 13:25:00,4,3,563.11
2023-11-30 13:30:00,4,4,673.34
2023-11-30 13:35:00,4,5,682.27
2023-11-30 13:40:00,5,1,693.54
2023-11-30 13:45:00,5,2,596.16
2023-11-30 13:50:00,5,3,604.34
2023-11-30 13:55:00,5,4,592.77
2023-11-30 14:00:00,5,5,692.52
