timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,633.07
2023-11-30 12:05:00,1,2,562.82
2023-11-30 12:10:00,1,3,543.05
2023-11-30 12:15:00,1,4,614.99
2023-11-30 12:20:00,1,5,674.26
2023-11-30 12:25:00,2,1,674.08
2023-11-30 12:30:00,2,2,552.02
2023-11-30 12:35:00,2,3,670.23
2023-11-30 12:40:00,2,4,551.04
2023-11-30 12:45:00,2,5,678.42
2023-11-30 12:50:00,3,1,621.76
2023-11-30 12:55:00,3,2,519.26
2023-11-30 13:00:00,3,3,594.05
2023-11-30 13:05:00,3,4,659.68
2023-11-30 13:10:00,3,5,551.33
2023-11-30 13:15:00,4,1,586.48
2023-11-30 13:20:00,4,2,602.55
2023-11-30 13:25:00,4,3,583.88
2023-11-30 13:30:00,4,4,640.2
2023-11-30 13:35:00,4,5,506.6
2023-11-30 13:40:00,5,1,524.53
2023-11-30 13:45:00,5,2,638.88
2023-11-30 13:50:00,5,3,666.04
2023-11-30 13:55:00,5,4,555.62
2023-11-30 14:00:00,5,5,615.43
