timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,614.89
2023-11-30 12:05:00,1,2,606.78
2023-11-30 12:10:00,1,3,532.3
2023-11-30 12:15:00,1,4,690.2
2023-11-30 12:20:00,1,5,639.52
2023-11-30 12:25:00,2,1,501.23
2023-11-30 12:30:00,2,2,556.08
2023-11-30 12:35:00,2,3,629.17
2023-11-30 12:40:00,2,4,539.57
2023-11-30 12:45:00,2,5,694.82
2023-11-30 12:50:00,3,1,641.26
2023-11-30 12:55:00,3,2,605.7
2023-11-30 13:00:00,3,3,650.67
2023-11-30 13:05:00,3,4,634.47
2023-11-30 13:10:00,3,5,509.12
2023-11-30 13:15:00,4,1,559.47
2023-11-30 13:20:00,4,2,577.38
2023-11-30 13:25:00,4,3,652.37
2023-11-30 13:30:00,4,4,543.18
2023-11-30 13:35:00,4,5,638.15
2023-11-30 13:40:00,5,1,607.87
2023-11-30 13:45:00,5,2,503.03
2023-11-30 13:50:00,5,3,587.57
2023-11-30 13:55:00,5,4,658.9
2023-11-30 14:00:00,5,5,556.49
