timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,536.43
2023-11-30 12:05:00,1,2,631.11
2023-11-30 12:10:00,1,3,633.48
2023-11-30 12:15:00,1,4,571.33
2023-11-30 12:20:00,1,5,623.87
2023-11-30 12:25:00,2,1,668.48
2023-11-30 12:30:00,2,2,560.17
2023-11-30 12:35:00,2,3,587.22
2023-11-30 12:40:00,2,4,611.31
2023-11-30 12:45:00,2,5,614.0
2023-11-30 12:50:00,3,1,680.68
2023-11-30 12:55:00,3,2,544.6
2023-11-30 13:00:00,3,3,597.74
2023-11-30 13:05:00,3,4,577.83
2023-11-30 13:10:00,3,5,543.86
2023-11-30 13:15:00,4,1,533.75
2023-11-30 13:20:00,4,2,582.71
2023-11-30 13:25:00,4,3,638.62
2023-11-30 13:30:00,4,4,583.07
2023-11-30 13:35:00,4,5,540.45
2023-11-30 13:40:00,5,1,585.83
2023-11-30 13:45:00,5,2,559.46
2023-11-30 13:50:00,5,3,666.76
2023-11-30 13:55:00,5,4,611.51
2023-11-30 14:00:00,5,5,544.18
