timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,507.36
2023-11-30 12:05:00,1,2,689.68
2023-11-30 12:10:00,1,3,588.07
2023-11-30 12:15:00,1,4,634.18
2023-11-30 12:20:00,1,5,576.96
2023-11-30 12:25:00,2,1,558.83
2023-11-30 12:30:00,2,2,661.61
2023-11-30 12:35:00,2,3,651.21
2023-11-30 12:40:00,2,4,547.37
2023-11-30 12:45:00,2,5,567.07
2023-11-30 12:50:00,3,1,600.38
2023-11-30 12:55:00,3,2,593.19
2023-11-30 13:00:00,3,3,674.37
2023-11-30 13:05:00,3,4,532.71
2023-11-30 13:10:00,3,5,565.2
2023-11-30 13:15:00,4,1,622.14
2023-11-30 13:20:00,4,2,682.63
2023-11-30 13:25:00,4,3,533.45
2023-11-30 13:30:00,4,4,603.09
2023-11-30 13:35:00,4,5,642.75
2023-11-30 13:40:00,5,1,606.08
2023-11-30 13:45:00,5,2,612.46
2023-11-30 13:50:00,5,3,660.22
2023-11-30 13:55:00,5,4,663.99
2023-11-30 14:00:00,5,5,585.77
