timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,552.78
2023-11-30 12:05:00,1,2,638.83
2023-11-30 12:10:00,1,3,501.62
2023-11-30 12:15:00,1,4,539.17
2023-11-30 12:20:00,1,5,653.92
2023-11-30 12:25:00,2,1,631.66
2023-11-30 12:30:00,2,2,620.06
2023-11-30 12:35:00,2,3,690.09
2023-11-30 12:40:00,2,4,501.49
2023-11-30 12:45:00,2,5,592.56
2023-11-30 12:50:00,3,1,500.09
2023-11-30 12:55:00,3,2,679.9
2023-11-30 13:00:00,3,3,648.24
2023-11-30 13:05:00,3,4,526.03
2023-11-30 13:10:00,3,5,651.96
2023-11-30 13:15:00,4,1,597.52
2023-11-30 13:20:00,4,2,656.92
2023-11-30 13:25:00,4,3,577.75
2023-11-30 13:30:00,4,4,686.42
2023-11-30 13:35:00,4,5,651.66
2023-11-30 13:40:00,5,1,542.76
2023-11-30 13:45:00,5,2,508.85
2023-11-30 13:50:00,5,3,540.43
2023-11-30 13:55:00,5,4,504.42
2023-11-30 14:00:00,5,5,508.89
