timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,650.19
2023-11-30 12:05:00,1,2,669.83
2023-11-30 12:10:00,1,3,692.43
2023-11-30 12:15:00,1,4,513.29
2023-11-30 12:20:00,1,5,638.34
2023-11-30 12:25:00,2,1,519.61
2023-11-30 12:30:00,2,2,626.03
2023-11-30 12:35:00,2,3,530.8
2023-11-30 12:40:00,2,4,544.12
2023-11-30 12:45:00,2,5,507.22
2023-11-30 12:50:00,3,1,661.94
2023-11-30 12:55:00,3,2,519.18
2023-11-30 13:00:00,3,3,578.93
2023-11-30 13:05:00,3,4,631.79
2023-11-30 13:10:00,3,5,610.75
2023-11-30 13:15:00,4,1,629.28
2023-11-30 13:20:00,4,2,682.97
2023-11-30 13:25:00,4,3,546.33
2023-11-30 13:30:00,4,4,503.6
2023-11-30 13:35:00,4,5,615.48
2023-11-30 13:40:00,5,1,632.29
2023-11-30 13:45:00,5,2,506.37
2023-11-30 13:50:00,5,3,637.07
2023-11-30 13:55:00,5,4,667.12
2023-11-30 14:00:00,5,5,672.19
