timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,526.49
2023-11-30 12:05:00,1,2,621.47
2023-11-30 12:10:00,1,3,671.82
2023-11-30 12:15:00,1,4,637.56
2023-11-30 12:20:00,1,5,620.7
2023-11-30 12:25:00,2,1,522.48
2023-11-30 12:30:00,2,2,537.25
2023-11-30 12:35:00,2,3,576.84
2023-11-30 12:40:00,2,4,619.01
2023-11-30 12:45:00,2,5,561.1
2023-11-30 12:50:00,3,1,662.03
2023-11-30 12:55:00,3,2,587.59
2023-11-30 13:00:00,3,3,664.84
2023-11-30 13:05:00,3,4,643.66
2023-11-30 13:10:00,3,5,634.26
2023-11-30 13:15:00,4,1,538.18
2023-11-30 13:20:00,4,2,574.31
2023-11-30 13:25:00,4,3,639.69
2023-11-30 13:30:00,4,4,514.12
2023-11-30 13:35:00,4,5,658.34
2023-11-30 13:40:00,5,1,625.57
2023-11-30 13:45:00,5,2,546.3
2023-11-30 13:50:00,5,3,592.73
2023-11-30 13:55:00,5,4,509.37
2023-11-30 14:00:00,5,5,634.78
