timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,619.4
2023-11-30 12:05:00,1,2,512.36
2023-11-30 12:10:00,1,3,690.0
2023-11-30 12:15:00,1,4,583.81
2023-11-30 12:20:00,1,5,502.14
2023-11-30 12:25:00,2,1,608.63
2023-11-30 12:30:00,2,2,640.35
2023-11-30 12:35:00,2,3,539.25
2023-11-30 12:40:00,2,4,521.75
2023-11-30 12:45:00,2,5,614.52
2023-11-30 12:50:00,3,1,616.12
2023-11-30 12:55:00,3,2,511.76
2023-11-30 13:00:00,3,3,659.4
2023-11-30 13:05:00,3,4,687.07
2023-11-30 13:10:00,3,5,592.74
2023-11-30 13:15:00,4,1,588.99
2023-11-30 13:20:00,4,2,540.98
2023-11-30 13:25:00,4,3,697.23
2023-11-30 13:30:00,4,4,693.3
2023-11-30 13:35:00,4,5,664.04
2023-11-30 13:40:00,5,1,576.23
2023-11-30 13:45:00,5,2,627.63
2023-11-30 13:50:00,5,3,645.05
2023-11-30 13:55:00,5,4,505.69
2023-11-30 14:00:00,5,5,603.38
