timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,675.72
2023-11-30 12:05:00,1,2,641.96
2023-11-30 12:10:00,1,3,539.51
2023-11-30 12:15:00,1,4,639.56
2023-11-30 12:20:00,1,5,567.49
2023-11-30 12:25:00,2,1,601.18
2023-11-30 12:30:00,2,2,526.55
2023-11-30 12:35:00,2,3,585.76
2023-11-30 12:40:00,2,4,540.45
2023-11-30 12:45:00,2,5,533.26
2023-11-30 12:50:00,3,1,540.57
2023-11-30 12:55:00,3,2,695.82
2023-11-30 13:00:00,3,3,586.73
2023-11-30 13:05:00,3,4,576.07
2023-11-30 13:10:00,3,5,559.98
2023-11-30 13:15:00,4,1,512.14
2023-11-30 13:20:00,4,2,639.78
2023-11-30 13:25:00,4,3,507.78
2023-11-30 13:30:00,4,4,589.82
2023-11-30 13:35:00,4,5,688.61
2023-11-30 13:40:00,5,1,677.84
2023-11-30 13:45:00,5,2,611.54
2023-11-30 13:50:00,5,3,527.17
2023-11-30 13:55:00,5,4,506.25
2023-11-30 14:00:00,5,5,610.17
