timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,636.51
2023-11-30 12:05:00,1,2,614.49
2023-11-30 12:10:00,1,3,606.89
2023-11-30 12:15:00,1,4,576.46
2023-11-30 12:20:00,1,5,524.94
2023-11-30 12:25:00,2,1,620.01
2023-11-30 12:30:00,2,2,685.72
2023-11-30 12:35:00,2,3,667.66
2023-11-30 12:40:00,2,4,515.93
2023-11-30 12:45:00,2,5,633.55
2023-11-30 12:50:00,3,1,564.68
2023-11-30 12:55:00,3,2,696.29
2023-11-30 13:00:00,3,3,580.36
2023-11-30 13:05:00,3,4,545.42
2023-11-30 13:10:00,3,5,621.92
2023-11-30 13:15:00,4,1,514.35
2023-11-30 13:20:00,4,2,617.31
2023-11-30 13:25:00,4,3,604.75
2023-11-30 13:30:00,4,4,642.71
2023-11-30 13:35:00,4,5,672.98
2023-11-30 13:40:00,5,1,516.9
2023-11-30 13:45:00,5,2,572.76
2023-11-30 13:50:00,5,3,621.58
2023-11-30 13:55:00,5,4,598.86
2023-11-30 14:00:00,5,5,646.43
