timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,643.72
2023-11-30 12:05:00,1,2,681.11
2023-11-30 12:10:00,1,3,632.9
2023-11-30 12:15:00,1,4,553.8
2023-11-30 12:20:00,1,5,677.24
2023-11-30 12:25:00,2,1,610.29
2023-11-30 12:30:00,2,2,643.32
2023-11-30 12:35:00,2,3,540.18
2023-11-30 12:40:00,2,4,633.36
2023-11-30 12:45:00,2,5,676.91
2023-11-30 12:50:00,3,1,518.59
2023-11-30 12:55:00,3,2,555.91
2023-11-30 13:00:00,3,3,594.18
2023-11-30 13:05:00,3,4,617.86
2023-11-30 13:10:00,3,5,686.67
2023-11-30 13:15:00,4,1,561.31
2023-11-30 13:20:00,4,2,628.12
2023-11-30 13:25:00,4,3,633.51
2023-11-30 13:30:00,4,4,510.19
2023-11-30 13:35:00,4,5,555.75
2023-11-30 13:40:00,5,1,618.92
2023-11-30 13:45:00,5,2,533.86
2023-11-30 13:50:00,5,3,542.55
2023-11-30 13:55:00,5,4,535.23
2023-11-30 14:00:00,5,5,526.82
