timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,521.76
2023-11-30 12:05:00,1,2,698.17
2023-11-30 12:10:00,1,3,569.54
2023-11-30 12:15:00,1,4,554.89
2023-11-30 12:20:00,1,5,566.99
2023-11-30 12:25:00,2,1,565.81
2023-11-30 12:30:00,2,2,671.81
2023-11-30 12:35:00,2,3,661.88
2023-11-30 12:40:00,2,4,681.1
2023-11-30 12:45:00,2,5,567.7
2023-11-30 12:50:00,3,1,635.88
2023-11-30 12:55:00,3,2,554.76
2023-11-30 13:00:00,3,3,575.9
2023-11-30 13:05:00,3,4,670.15
2023-11-30 13:10:00,3,5,681.26
2023-11-30 13:15:00,4,1,657.48
2023-11-30 13:20:00,4,2,654.3
2023-11-30 13:25:00,4,3,673.44
2023-11-30 13:30:00,4,4,639.38
2023-11-30 13:35:00,4,5,526.72
2023-11-30 13:40:00,5,1,533.51
2023-11-30 13:45:00,5,2,648.27
2023-11-30 13:50:00,5,3,621.92
2023-11-30 13:55:00,5,4,651.2
2023-11-30 14:00:00,5,5,524.02
