timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,602.07
2023-11-30 12:05:00,1,2,534.56
2023-11-30 12:10:00,1,3,589.68
2023-11-30 12:15:00,1,4,635.73
2023-11-30 12:20:00,1,5,526.22
2023-11-30 12:25:00,2,1,547.58
2023-11-30 12:30:00,2,2,650.13
2023-11-30 12:35:00,2,3,606.55
2023-11-30 12:40:00,2,4,609.73
2023-11-30 12:45:00,2,5,583.8
2023-11-30 12:50:00,3,1,671.9
2023-11-30 12:55:00,3,2,606.9
2023-11-30 13:00:00,3,3,636.17
2023-11-30 13:05:00,3,4,686.89
2023-11-30 13:10:00,3,5,580.02
2023-11-30 13:15:00,4,1,637.55
2023-11-30 13:20:00,4,2,520.12
2023-11-30 13:25:00,4,3,602.05
2023-11-30 13:30:00,4,4,558.53
2023-11-30 13:35:00,4,5,555.72
2023-11-30 13:40:00,5,1,607.27
2023-11-30 13:45:00,5,2,699.63
2023-11-30 13:50:00,5,3,641.66
2023-11-30 13:55:00,5,4,603.62
2023-11-30 14:00:00,5,5,650.79
