timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,681.18
2023-11-30 12:05:00,1,2,603.49
2023-11-30 12:10:00,1,3,516.3
2023-11-30 12:15:00,1,4,600.08
2023-11-30 12:20:00,1,5,684.92
2023-11-30 12:25:00,2,1,527.91
2023-11-30 12:30:00,2,2,545.45
2023-11-30 12:35:00,2,3,557.51
2023-11-30 12:40:00,2,4,628.37
2023-11-30 12:45:00,2,5,535.64
2023-11-30 12:50:00,3,1,671.13
2023-11-30 12:55:00,3,2,589.71
2023-11-30 13:00:00,3,3,678.95
2023-11-30 13:05:00,3,4,634.47
2023-11-30 13:10:00,3,5,666.18
2023-11-30 13:15:00,4,1,651.47
2023-11-30 13:20:00,4,2,518.21
2023-11-30 13:25:00,4,3,590.15
2023-11-30 13:30:00,4,4,527.04
2023-11-30 13:35:00,4,5,558.28
2023-11-30 13:40:00,5,1,508.99
2023-11-30 13:45:00,5,2,605.53
2023-11-30 13:50:00,5,3,591.03
2023-11-30 13:55:00,5,4,586.66
2023-11-30 14:00:00,5,5,625.11
