timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,635.3
2023-11-30 12:05:00,1,2,557.63
2023-11-30 12:10:00,1,3,613.1
2023-11-30 12:15:00,1,4,553.74
2023-11-30 12:20:00,1,5,617.48
2023-11-30 12:25:00,2,1,659.44
2023-11-30 12:30:00,2,2,697.26
2023-11-30 12:35:00,2,3,560.16
2023-11-30 12:40:00,2,4,530.77
2023-11-30 12:45:00,2,5,662.53
2023-11-30 12:50:00,3,1,541.45
2023-11-30 12:55:00,3,2,637.16
2023-11-30 13:00:00,3,3,670.01
2023-11-30 13:05:00,3,4,631.75
2023-11-30 13:10:00,3,5,592.72
2023-11-30 13:15:00,4,1,588.82
2023-11-30 13:20:00,4,2,624.67
2023-11-30 13:25:00,4,3,617.85
2023-11-30 13:30:00,4,4,619.35
2023-11-30 13:35:00,4,5,581.92
2023-11-30 13:40:00,5,1,541.52
2023-11-30 13:45:00,5,2,508.72
2023-11-30 13:50:00,5,3,557.62
2023-11-30 13:55:00,5,4,653.69
2023-11-30 14:00:00,5,5,664.79
