timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,665.2
2023-11-30 12:05:00,1,2,613.37
2023-11-30 12:10:00,1,3,587.22
2023-11-30 12:15:00,1,4,660.75
2023-11-30 12:20:00,1,5,623.44
2023-11-30 12:25:00,2,1,678.27
2023-11-30 12:30:00,2,2,642.02
2023-11-30 12:35:00,2,3,509.19
2023-11-30 12:40:00,2,4,684.64
2023-11-30 12:45:00,2,5,587.42
2023-11-30 12:50:00,3,1,630.52
2023-11-30 12:55:00,3,2,676.97
2023-11-30 13:00:00,3,3,544.14
2023-11-30 13:05:00,3,4,617.14
2023-11-30 13:10:00,3,5,661.96
2023-11-30 13:15:00,4,1,661.3
2023-11-30 13:20:00,4,2,696.04
2023-11-30 13:25:00,4,3,628.04
2023-11-30 13:30:00,4,4,665.98
2023-11-30 13:35:00,4,5,673.15
2023-11-30 13:40:00,5,1,645.44
2023-11-30 13:45:00,5,2,607.93
2023-11-30 13:50:00,5,3,659.41
2023-11-30 13:55:00,5,4,620.0
2023-11-30 14:00:00,5,5,584.1
