timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,685.2
2023-11-30 12:05:00,1,2,500.79
2023-11-30 12:10:00,1,3,631.05
2023-11-30 12:15:00,1,4,671.57
2023-11-30 12:20:00,1,5,666.85
2023-11-30 12:25:00,2,1,692.49
2023-11-30 12:30:00,2,2,554.47
2023-11-30 12:35:00,2,3,502.79
2023-11-30 12:40:00,2,4,612.45
2023-11-30 12:45:00,2,5,621.93
2023-11-30 12:50:00,3,1,578.38
2023-11-30 12:55:00,3,2,585.99
2023-11-30 13:00:00,3,3,607.33
2023-11-30 13:05:00,3,4,671.33
2023-11-30 13:10:00,3,5,679.19
2023-11-30 13:15:00,4,1,664.86
2023-11-30 13:20:00,4,2,565.52
2023-11-30 13:25:00,4,3,607.49
2023-11-30 13:30:00,4,4,624.88
2023-11-30 13:35:00,4,5,565.82
2023-11-30 13:40:00,5,1,667.33
2023-11-30 13:45:00,5,2,687.61
2023-11-30 13:50:00,5,3,634.53
2023-11-30 13:55:00,5,4,580.49
2023-11-30 14:00:00,5,5,563.45
