timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,577.37
2023-11-30 12:05:00,1,2,502.93
2023-11-30 12:10:00,1,3,537.28
2023-11-30 12:15:00,1,4,526.5
2023-11-30 12:20:00,1,5,530.57
2023-11-30 12:25:00,2,1,695.75
2023-11-30 12:30:00,2,2,505.21
2023-11-30 12:35:00,2,3,664.38
2023-11-30 12:40:00,2,4,562.79
2023-11-30 12:45:00,2,5,624.57
2023-11-30 12:50:00,3,1,660.46
2023-11-30 12:55:00,3,2,520.62
2023-11-30 13:00:00,3,3,639.71
2023-11-30 13:05:00,3,4,538.5
2023-11-30 13:10:00,3,5,617.45
2023-11-30 13:15:00,4,1,590.05
2023-11-30 13:20:00,4,2,611.55
2023-11-30 13:25:00,4,3,587.93
2023-11-30 13:30:00,4,4,642.89
2023-11-30 13:35:00,4,5,677.48
2023-11-30 13:40:00,5,1,671.23
2023-11-30 13:45:00,5,2,519.42
2023-11-30 13:50:00,5,3,607.21
2023-11-30 13:55:00,5,4,633.48
2023-11-30 14:00:00,5,5,688.49
