timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,557.35
2023-11-30 12:05:00,1,2,674.53
2023-11-30 12:10:00,1,3,526.92
2023-11-30 12:15:00,1,4,681.89
2023-11-30 12:20:00,1,5,620.39
2023-11-30 12:25:00,2,1,521.28
2023-11-30 12:30:00,2,2,686.55
2023-11-30 12:35:00,2,3,696.48
2023-11-30 12:40:00,2,4,532.4
2023-11-30 12:45:00,2,5,582.84
2023-11-30 12:50:00,3,1,600.19
2023-11-30 12:55:00,3,2,581.13
2023-11-30 13:00:00,3,3,638.04
2023-11-30 13:05:00,3,4,579.54
2023-11-30 13:10:00,3,5,689.16
2023-11-30 13:15:00,4,1,692.89
2023-11-30 13:20:00,4,2,596.82
2023-11-30 13:25:00,4,3,528.12
2023-11-30 13:30:00,4,4,520.23
2023-11-30 13:35:00,4,5,638.37
2023-11-30 13:40:00,5,1,577.68
2023-11-30 13:45:00,5,2,535.02
2023-11-30 13:50:00,5,3,689.43
2023-11-30 13:55:00,5,4,669.33
2023-11-30 14:00:00,5,5,562.77
