timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,673.68
2023-11-30 12:05:00,1,2,567.5
2023-11-30 12:10:00,1,3,674.06
2023-11-30 12:15:00,1,4,507.7
2023-11-30 12:20:00,1,5,590.86
2023-11-30 12:25:00,2,1,591.31
2023-11-30 12:30:00,2,2,535.29
2023-11-30 12:35:00,2,3,521.74
2023-11-30 12:40:00,2,4,565.5
2023-11-30 12:45:00,2,5,640.59
2023-11-30 12:50:00,3,1,596.51
2023-11-30 12:55:00,3,2,597.72
2023-11-30 13:00:00,3,3,535.96
2023-11-30 13:05:00,3,4,638.53
2023-11-30 13:10:00,3,5,568.84
2023-11-30 13:15:00,4,1,699.62
2023-11-30 13:20:00,4,2,572.84
2023-11-30 13:25:00,4,3,526.99
2023-11-30 13:30:00,4,4,619.44
2023-11-30 13:35:00,4,5,545.75
2023-11-30 13:40:00,5,1,663.82
2023-11-30 13:45:00,5,2,544.63
2023-11-30 13:50:00,5,3,664.5
2023-11-30 13:55:00,5,4,699.34
2023-11-30 14:00:00,5,5,527.72
