timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,663.09
2023-11-30 12:05:00,1,2,659.39
2023-11-30 12:10:00,1,3,620.48
2023-11-30 12:15:00,1,4,682.11
2023-11-30 12:20:00,1,5,646.92
2023-11-30 12:25:00,2,1,626.9
2023-11-30 12:30:00,2,2,518.22
2023-11-30 12:35:00,2,3,644.25
2023-11-30 12:40:00,2,4,632.14
2023-11-30 12:45:00,2,5,613.55
2023-11-30 12:50:00,3,1,595.8
2023-11-30 12:55:00,3,2,540.93
2023-11-30 13:00:00,3,3,672.99
2023-11-30 13:05:00,3,4,536.12
2023-11-30 13:10:00,3,5,616.9
2023-11-30 13:15:00,4,1,604.4
2023-11-30 13:20:00,4,2,544.4
2023-11-30 13:25:00,4,3,618.93
2023-11-30 13:30:00,4,4,654.0
2023-11-30 13:35:00,4,5,612.95
2023-11-30 13:40:00,5,1,694.07
2023-11-30 13:45:00,5,2,688.95
2023-11-30 13:50:00,5,3,547.66
2023-11-30 13:55:00,5,4,588.55
2023-11-30 14:00:00,5,5,662.05
