timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,519.12
2023-11-30 12:05:00,1,2,636.33
2023-11-30 12:10:00,1,3,534.54
2023-11-30 12:15:00,1,4,663.13
2023-11-30 12:20:00,1,5,651.28
2023-11-30 12:25:00,2,1,689.4
2023-11-30 12:30:00,2,2,514.08
2023-11-30 12:35:00,2,3,566.88
2023-11-30 12:40:00,2,4,613.06
2023-11-30 12:45:00,2,5,680.0
2023-11-30 12:50:00,3,1,636.41
2023-11-30 12:55:00,3,2,544.2
2023-11-30 13:00:00,3,3,557.55
2023-11-30 13:05:00,3,4,617.35
2023-11-30 13:10:00,3,5,669.18
2023-11-30 13:15:00,4,1,566.49
2023-11-30 13:20:00,4,2,698.85
2023-11-30 13:25:00,4,3,585.23
2023-11-30 13:30:00,4,4,591.96
2023-11-30 13:35:00,4,5,659.57
2023-11-30 13:40:00,5,1,676.8
2023-11-30 13:45:00,5,2,508.6
2023-11-30 13:50:00,5,3,649.0
2023-11-30 13:55:00,5,4,679.4
2023-11-30 14:00:00,5,5,532.27
