timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,523.51
2023-11-30 12:05:00,1,2,613.19
2023-11-30 12:10:00,1,3,697.24
2023-11-30 12:15:00,1,4,652.87
2023-11-30 12:20:00,1,5,567.69
2023-11-30 12:25:00,2,1,617.72
2023-11-30 12:30:00,2,2,585.74
2023-11-30 12:35:00,2,3,644.09
2023-11-30 12:40:00,2,4,654.32
2023-11-30 12:45:00,2,5,659.66
2023-11-30 12:50:00,3,1,545.84
2023-11-30 12:55:00,3,2,526.82
2023-11-30 13:00:00,3,3,582.42
2023-11-30 13:05:00,3,4,598.31
2023-11-30 13:10:00,3,5,619.38
2023-11-30 13:15:00,4,1,647.44
2023-11-30 13:20:00,4,2,597.15
2023-11-30 13:25:00,4,3,675.82
2023-11-30 13:30:00,4,4,579.15
2023-11-30 13:35:00,4,5,656.33
2023-11-30 13:40:00,5,1,580.28
2023-11-30 13:45:00,5,2,522.92
2023-11-30 13:50:00,5,3,649.4
2023-11-30 13:55:00,5,4,658.49
2023-11-30 14:00:00,5,5,654.63
