timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,407.23
2023-11-30 12:05:00,1,2,395.86
2023-11-30 12:10:00,1,3,461.7
2023-11-30 12:15:00,1,4,420.85
2023-11-30 12:20:00,1,5,428.27
2023-11-30 12:25:00,2,1,397.75
2023-11-30 12:30:00,2,2,459.73
2023-11-30 12:35:00,2,3,334.89
2023-11-30 12:40:00,2,4,406.31
2023-11-30 12:45:00,2,5,428.12
2023-11-30 12:50:00,3,1,391.48
2023-11-30 12:55:00,3,2,491.52
2023-11-30 13:00:00,3,3,326.13
2023-11-30 13:05:00,3,4,306.1
2023-11-30 13:10:00,3,5,359.85
2023-11-30 13:15:00,4,1,352.21
2023-11-30 13:20:00,4,2,485.56
2023-11-30 13:25:00,4,3,467.0
2023-11-30 13:30:00,4,4,423.15
2023-11-30 13:35:00,4,5,313.41
2023-11-30 13:40:00,5,1,446.75
2023-11-30 13:45:00,5,2,404.59
2023-11-30 13:50:00,5,3,416.79
2023-11-30 13:55:00,5,4,375.37
2023-11-30 14:00:00,5,5,474.31
