timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,374.54
2023-11-30 12:05:00,1,2,302.74
2023-11-30 12:10:00,1,3,362.78
2023-11-30 12:15:00,1,4,396.02
2023-11-30 12:20:00,1,5,375.76
2023-11-30 12:25:00,2,1,422.53
2023-11-30 12:30:00,2,2,370.58
2023-11-30 12:35:00,2,3,440.94
2023-11-30 12:40:00,2,4,468.86
2023-11-30 12:45:00,2,5,493.93
2023-11-30 12:50:00,3,1,489.03
2023-11-30 12:55:00,3,2,349.49
2023-11-30 13:00:00,3,3,323.61
2023-11-30 13:05:00,3,4,343.48
2023-11-30 13:10:00,3,5,483.32
2023-11-30 13:15:00,4,1,354.58
2023-11-30 13:20:00,4,2,393.82
2023-11-30 13:25:00,4,3,373.06
2023-11-30 13:30:00,4,4,425.04
2023-11-30 13:35:00,4,5,436.66
2023-11-30 13:40:00,5,1,442.8
2023-11-30 13:45:00,5,2,361.17
2023-11-30 13:50:00,5,3,410.7
2023-11-30 13:55:00,5,4,403.22
2023-11-30 14:00:00,5,5,327.86
