timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,337.02
2023-11-30 12:05:00,1,2,396.14
2023-11-30 12:10:00,1,3,456.79
2023-11-30 12:15:00,1,4,301.45
2023-11-30 12:20:00,1,5,448.44
2023-11-30 12:25:00,2,1,477.83
2023-11-30 12:30:00,2,2,321.18
2023-11-30 12:35:00,2,3,302.05
2023-11-30 12:40:00,2,4,389.32
2023-11-30 12:45:00,2,5,443.05
2023-11-30 12:50:00,3,1,458.41
2023-11-30 12:55:00,3,2,439.64
2023-11-30 13:00:00,3,3,488.66
2023-11-30 13:05:00,3,4,459.89
2023-11-30 13:10:00,3,5,460.27
2023-11-30 13:15:00,4,1,353.79
2023-11-30 13:20:00,4,2,449.3
2023-11-30 13:25:00,4,3,427.52
2023-11-30 13:30:00,4,4,461.13
2023-11-30 13:35:00,4,5,484.49
2023-11-30 13:40:00,5,1,451.62
2023-11-30 13:45:00,5,2,345.85
2023-11-30 13:50:00,5,3,423.28
2023-11-30 13:55:00,5,4,303.82
2023-11-30 14:00:00,5,5,412.43
