timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,381.92
2023-11-30 12:05:00,1,2,414.46
2023-11-30 12:10:00,1,3,397.69
2023-11-30 12:15:00,1,4,415.11
2023-11-30 12:20:00,1,5,490.7
2023-11-30 12:25:00,2,1,379.4
2023-11-30 12:30:00,2,2,423.21
2023-11-30 12:35:00,2,3,435.82
2023-11-30 12:40:00,2,4,398.86
2023-11-30 12:45:00,2,5,306.72
2023-11-30 12:50:00,3,1,391.72
2023-11-30 12:55:00,3,2,489.07
2023-11-30 13:00:00,3,3,313.1
2023-11-30 13:05:00,3,4,393.16
2023-11-30 13:10:00,3,5,352.82
2023-11-30 13:15:00,4,1,410.71
2023-11-30 13:20:00,4,2,354.24
2023-11-30 13:25:00,4,3,498.71
2023-11-30 13:30:00,4,4,300.78
2023-11-30 13:35:00,4,5,331.86
2023-11-30 13:40:00,5,1,446.42
2023-11-30 13:45:00,5,2,378.88
2023-11-30 13:50:00,5,3,427.93
2023-11-30 13:55:00,5,4,478.95
2023-11-30 14:00:00,5,5,357.65
