timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,0.87
2023-11-30 12:05:00,1,2,0.96
2023-11-30 12:10:00,1,3,0.88
2023-11-30 12:15:00,1,4,0.82
2023-11-30 12:20:00,1,5,1.14
2023-11-30 12:25:00,2,1,1.03
2023-11-30 12:30:00,2,2,0.81
2023-11-30 12:35:00,2,3,0.82
2023-11-30 12:40:00,2,4,1.44
2023-11-30 12:45:00,2,5,1.46
2023-11-30 12:50:00,3,1,0.96
2023-11-30 12:55:00,3,2,1.19
2023-11-30 13:00:00,3,3,1.32
2023-11-30 13:05:00,3,4,0.62
2023-11-30 13:10:00,3,5,0.69
2023-11-30 13:15:00,4,1,0.69
2023-11-30 13:20:00,4,2,0.67
2023-11-30 13:25:00,4,3,0.88
2023-11-30 13:30:00,4,4,1.3
2023-11-30 13:35:00,4,5,1.28
2023-11-30 13:40:00,5,1,0.97
2023-11-30 13:45:00,5,2,0.99
2023-11-30 13:50:00,5,3,0.63
2023-11-30 13:55:00,5,4,1.18
2023-11-30 14:00:00,5,5,1.26
