timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,355.25
2023-11-30 12:05:00,1,2,493.24
2023-11-30 12:10:00,1,3,402.21
2023-11-30 12:15:00,1,4,337.63
2023-11-30 12:20:00,1,5,447.6
2023-11-30 12:25:00,2,1,418.47
2023-11-30 12:30:00,2,2,376.21
2023-11-30 12:35:00,2,3,459.01
2023-11-30 12:40:00,2,4,316.71
2023-11-30 12:45:00,2,5,321.18
2023-11-30 12:50:00,3,1,432.24
2023-11-30 12:55:00,3,2,499.23
2023-11-30 13:00:00,3,3,421.14
2023-11-30 13:05:00,3,4,387.7
2023-11-30 13:10:00,3,5,394.41
2023-11-30 13:15:00,4,1,365.8
2023-11-30 13:20:00,4,2,392.37
2023-11-30 13:25:00,4,3,439.15
2023-11-30 13:30:00,4,4,433.87
2023-11-30 13:35:00,4,5,318.93
2023-11-30 13:40:00,5,1,368.5
2023-11-30 13:45:00,5,2,465.11
2023-11-30 13:50:00,5,3,432.78
2023-11-30 13:55:00,5,4,438.51
2023-11-30 14:00:00,5,5,495.07
