timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,306.63
2023-11-30 12:05:00,1,2,458.28
2023-11-30 12:10:00,1,3,405.28
2023-11-30 12:15:00,1,4,397.82
2023-11-30 12:20:00,1,5,480.41
2023-11-30 12:25:00,2,1,340.69
2023-11-30 12:30:00,2,2,387.7
2023-11-30 12:35:00,2,3,415.28
2023-11-30 12:40:00,2,4,321.08
2023-11-30 12:45:00,2,5,338.25
2023-11-30 12:50:00,3,1,469.18
2023-11-30 12:55:00,3,2,385.16
2023-11-30 13:00:00,3,3,320.88
2023-11-30 13:05:00,3,4,328.28
2023-11-30 13:10:00,3,5,402.79
2023-11-30 13:15:00,4,1,449.96
2023-11-30 13:20:00,4,2,404.62
2023-11-30 13:25:00,4,3,320.26
2023-11-30 13:30:00,4,4,411.54
2023-11-30 13:35:00,4,5,364.6
2023-11-30 13:40:00,5,1,444.12
2023-11-30 13:45:00,5,2,317.82
2023-11-30 13:50:00,5,3,491.28
2023-11-30 13:55:00,5,4,329.35
2023-11-30 14:00:00,5,5,489.91
