timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,359.78
2023-11-30 12:05:00,1,2,461.47
2023-11-30 12:10:00,1,3,461.53
2023-11-30 12:15:00,1,4,377.62
2023-11-30 12:20:00,1,5,456.44
2023-11-30 12:25:00,2,1,391.2
2023-11-30 12:30:00,2,2,412.81
2023-11-30 12:35:00,2,3,476.29
2023-11-30 12:40:00,2,4,307.14
2023-11-30 12:45:00,2,5,417.48
2023-11-30 12:50:00,3,1,346.52
2023-11-30 12:55:00,3,2,485.46
2023-11-30 13:00:00,3,3,451.41
2023-11-30 13:05:00,3,4,372.8
2023-11-30 13:10:00,3,5,423.09
2023-11-30 13:15:00,4,1,313.49
2023-11-30 13:20:00,4,2,388.39
2023-11-30 13:25:00,4,3,360.04
2023-11-30 13:30:00,4,4,412.94
2023-11-30 13:35:00,4,5,401.82
2023-11-30 13:40:00,5,1,325.95
2023-11-30 13:45:00,5,2,427.06
2023-11-30 13:50:00,5,3,379.62
2023-11-30 13:55:00,5,4,406.41
2023-11-30 14:00:00,5,5,431.29
