timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,329.0
2023-11-30 12:05:00,1,2,447.7
2023-11-30 12:10:00,1,3,416.35
2023-11-30 12:15:00,1,4,446.85
2023-11-30 12:20:00,1,5,345.68
2023-11-30 12:25:00,2,1,469.95
2023-11-30 12:30:00,2,2,412.85
2023-11-30 12:35:00,2,3,465.8
2023-11-30 12:40:00,2,4,346.52
2023-11-30 12:45:00,2,5,431.09
2023-11-30 12:50:00,3,1,438.91
2023-11-30 12:55:00,3,2,413.89
2023-11-30 13:00:00,3,3,485.05
2023-11-30 13:05:00,3,4,304.01
2023-11-30 13:10:00,3,5,459.56
2023-11-30 13:15:00,4,1,353.47
2023-11-30 13:20:00,4,2,453.95
2023-11-30 13:25:00,4,3,447.11
2023-11-30 13:30:00,4,4,408.13
2023-11-30 13:35:00,4,5,452.46
2023-11-30 13:40:00,5,1,376.67
2023-11-30 13:45:00,5,2,425.47
2023-11-30 13:50:00,5,3,323.64
2023-11-30 13:55:00,5,4,466.24
2023-11-30 14:00:00,5,5,489.61
