timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,430.21
2023-11-30 12:05:00,1,2,310.13
2023-11-30 12:10:00,1,3,364.12
2023-11-30 12:15:00,1,4,358.04
2023-11-30 12:20:00,1,5,455.4
2023-11-30 12:25:00,2,1,498.61
2023-11-30 12:30:00,2,2,313.27
2023-11-30 12:35:00,2,3,474.27
2023-11-30 12:40:00,2,4,419.02
2023-11-30 12:45:00,2,5,348.33
2023-11-30 12:50:00,3,1,372.31
2023-11-30 12:55:00,3,2,343.21
2023-11-30 13:00:00,3,3,409.16
2023-11-30 13:05:00,3,4,454.06
2023-11-30 13:10:00,3,5,312.6
2023-11-30 13:15:00,4,1,347.65
2023-11-30 13:20:00,4,2,408.51
2023-11-30 13:25:00,4,3,415.94
2023-11-30 13:30:00,4,4,307.87
2023-11-30 13:35:00,4,5,326.59
2023-11-30 13:40:00,5,1,334.99
2023-11-30 13:45:00,5,2,321.76
2023-11-30 13:50:00,5,3,467.34
2023-11-30 13:55:00,5,4,368.58
2023-11-30 14:00:00,5,5,422.21
