timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,307.95
2023-11-30 12:05:00,1,2,307.69
2023-11-30 12:10:00,1,3,432.15
2023-11-30 12:15:00,1,4,369.42
2023-11-30 12:20:00,1,5,433.97
2023-11-30 12:25:00,2,1,342.14
2023-11-30 12:30:00,2,2,362.21
2023-11-30 12:35:00,2,3,339.47
2023-11-30 12:40:00,2,4,397.9
2023-11-30 12:45:00,2,5,317.86
2023-11-30 12:50:00,3,1,341.25
2023-11-30 12:55:00,3,2,457.49
2023-11-30 13:00:00,3,3,391.13
2023-11-30 13:05:00,3,4,424.37
2023-11-30 13:10:00,3,5,408.9
2023-11-30 13:15:00,4,1,425.05
2023-11-30 13:20:00,4,2,340.31
2023-11-30 13:25:00,4,3,447.95
2023-11-30 13:30:00,4,4,303.18
2023-11-30 13:35:00,4,5,453.73
2023-11-30 13:40:00,5,1,386.87
2023-11-30 13:45:00,5,2,465.39
2023-11-30 13:50:00,5,3,314.53
2023-11-30 13:55:00,5,4,466.11
2023-11-30 14:00:00,5,5,490.13
