timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,419.46
2023-11-30 12:05:00,1,2,396.98
2023-11-30 12:10:00,1,3,485.14
2023-11-30 12:15:00,1,4,429.12
2023-11-30 12:20:00,1,5,328.75
2023-11-30 12:25:00,2,1,397.04
2023-11-30 12:30:00,2,2,325.37
2023-11-30 12:35:00,2,3,388.08
2023-11-30 12:40:00,2,4,459.07
2023-11-30 12:45:00,2,5,393.91
2023-11-30 12:50:00,3,1,362.92
2023-11-30 12:55:00,3,2,345.4
2023-11-30 13:00:00,3,3,408.1
2023-11-30 13:05:00,3,4,423.77
2023-11-30 13:10:00,3,5,375.29
2023-11-30 13:15:00,4,1,410.34
2023-11-30 13:20:00,4,2,453.64
2023-11-30 13:25:00,4,3,493.84
2023-11-30 13:30:00,4,4,308.38
2023-11-30 13:35:00,4,5,310.64
2023-11-30 13:40:00,5,1,314.31
2023-11-30 13:45:00,5,2,435.06
2023-11-30 13:50:00,5,3,443.34
2023-11-30 13:55:00,5,4,342.17
2023-11-30 14:00:00,5,5,429.12
