timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,494.2
2023-11-30 12:05:00,1,2,460.54
2023-11-30 12:10:00,1,3,471.93
2023-11-30 12:15:00,1,4,392.51
2023-11-30 12:20:00,1,5,469.53
2023-11-30 12:25:00,2,1,425.41
2023-11-30 12:30:00,2,2,305.32
2023-11-30 12:35:00,2,3,304.79
2023-11-30 12:40:00,2,4,302.95
2023-11-30 12:45:00,2,5,394.74
2023-11-30 12:50:00,3,1,348.24
2023-11-30 12:55:00,3,2,478.5
2023-11-30 13:00:00,3,3,429.45
2023-11-30 13:05:00,3,4,499.6
2023-11-30 13:10:00,3,5,490.91
2023-11-30 13:15:00,4,1,349.9
2023-11-30 13:20:00,4,2,399.35
2023-11-30 13:25:00,4,3,310.79
2023-11-30 13:30:00,4,4,435.45
2023-11-30 13:35:00,4,5,340.21
2023-11-30 13:40:00,5,1,430.97
2023-11-30 13:45:00,5,2,383.02
2023-11-30 13:50:00,5,3,458.9
2023-11-30 13:55:00,5,4,468.64
2023-11-30 14:00:00,5,5,408.75
