timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,306.19
2023-11-30 12:05:00,1,2,349.38
2023-11-30 12:10:00,1,3,488.28
2023-11-30 12:15:00,1,4,443.73
2023-11-30 12:20:00,1,5,484.75
2023-11-30 12:25:00,2,1,482.22
2023-11-30 12:30:00,2,2,495.11
2023-11-30 12:35:00,2,3,390.24
2023-11-30 12:40:00,2,4,461.0
2023-11-30 12:45:00,2,5,381.67
2023-11-30 12:50:00,3,1,400.13
2023-11-30 12:55:00,3,2,331.5
2023-11-30 13:00:00,3,3,463.78
2023-11-30 13:05:00,3,4,370.09
2023-11-30 13:10:00,3,5,467.51
2023-11-30 13:15:00,4,1,468.23
2023-11-30 13:20:00,4,2,380.16
2023-11-30 13:25:00,4,3,381.15
2023-11-30 13:30:00,4,4,300.72
2023-11-30 13:35:00,4,5,419.58
2023-11-30 13:40:00,5,1,478.94
2023-11-30 13:45:00,5,2,394.7
2023-11-30 13:50:00,5,3,491.25
2023-11-30 13:55:00,5,4,422.1
2023-11-30 14:00:00,5,5,452.68
