timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,313.34
2023-11-30 12:05:00,1,2,380.89
2023-11-30 12:10:00,1,3,435.05
2023-11-30 12:15:00,1,4,446.21
2023-11-30 12:20:00,1,5,384.74
2023-11-30 12:25:00,2,1,358.02
2023-11-30 12:30:00,2,2,441.74
2023-11-30 12:35:00,2,3,365.48
2023-11-30 12:40:00,2,4,354.22
2023-11-30 12:45:00,2,5,324.67
2023-11-30 12:50:00,3,1,359.71
2023-11-30 12:55:00,3,2,388.57
2023-11-30 13:00:00,3,3,337.59
2023-11-30 13:05:00,3,4,333.7
2023-11-30 13:10:00,3,5,333.65
2023-11-30 13:15:00,4,1,450.86
2023-11-30 13:20:00,4,2,489.55
2023-11-30 13:25:00,4,3,424.61
2023-11-30 13:30:00,4,4,326.56
2023-11-30 13:35:00,4,5,372.73
2023-11-30 13:40:00,5,1,498.35
2023-11-30 13:45:00,5,2,409.87
2023-11-30 13:50:00,5,3,444.58
2023-11-30 13:55:00,5,4,363.34
2023-11-30 14:00:00,5,5,357.96
