timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,393.12
2023-11-30 12:05:00,1,2,451.16
2023-11-30 12:10:00,1,3,313.38
2023-11-30 12:15:00,1,4,368.09
2023-11-30 12:20:00,1,5,439.99
2023-11-30 12:25:00,2,1,316.09
2023-11-30 12:30:00,2,2,465.09
2023-11-30 12:35:00,2,3,469.14
2023-11-30 12:40:00,2,4,373.1
2023-11-30 12:45:00,2,5,484.46
2023-11-30 12:50:00,3,1,323.24
2023-11-30 12:55:00,3,2,382.52
2023-11-30 13:00:00,3,3,457.01
2023-11-30 13:05:00,3,4,356.84
2023-11-30 13:10:00,3,5,481.89
2023-11-30 13:15:00,4,1,368.51
2023-11-30 13:20:00,4,2,353.65
2023-11-30 13:25:00,4,3,463.29
2023-11-30 13:30:00,4,4,406.17
2023-11-30 13:35:00,4,5,487.91
2023-11-30 13:40:00,5,1,432.52
2023-11-30 13:45:00,5,2,386.49
2023-11-30 13:50:00,5,3,449.82
2023-11-30 13:55:00,5,4,469.97
2023-11-30 14:00:00,5,5,399.1
