timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,369.9
2023-11-30 12:05:00,1,2,321.57
2023-11-30 12:10:00,1,3,438.5
2023-11-30 12:15:00,1,4,444.44
2023-11-30 12:20:00,1,5,434.05
2023-11-30 12:25:00,2,1,496.78
2023-11-30 12:30:00,2,2,402.25
2023-11-30 12:35:00,2,3,418.64
2023-11-30 12:40:00,2,4,430.84
2023-11-30 12:45:00,2,5,488.03
2023-11-30 12:50:00,3,1,476.94
2023-11-30 12:55:00,3,2,374.79
2023-11-30 13:00:00,3,3,446.78
2023-11-30 13:05:00,3,4,469.84
2023-11-30 13:10:00,3,5,313.59
2023-11-30 13:15:00,4,1,434.27
2023-11-30 13:20:00,4,2,434.41
2023-11-30 13:25:00,4,3,373.02
2023-11-30 13:30:00,4,4,302.56
2023-11-30 13:35:00,4,5,345.64
2023-11-30 13:40:00,5,1,310.77
2023-11-30 13:45:00,5,2,409.68
2023-11-30 13:50:00,5,3,447.09
2023-11-30 13:55:00,5,4,454.67
2023-11-30 14:00:00,5,5,301.9
