timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,445.38
2023-11-30 12:05:00,1,2,448.75
2023-11-30 12:10:00,1,3,472.46
2023-11-30 12:15:00,1,4,311.31
2023-11-30 12:20:00,1,5,439.17
2023-11-30 12:25:00,2,1,345.11
2023-11-30 12:30:00,2,2,478.96
2023-11-30 12:35:00,2,3,300.71
2023-11-30 12:40:00,2,4,440.06
2023-11-30 12:45:00,2,5,319.44
2023-11-30 12:50:00,3,1,444.47
2023-11-30 12:55:00,3,2,306.86
2023-11-30 13:00:00,3,3,417.41
2023-11-30 13:05:00,3,4,351.15
2023-11-30 13:10:00,3,5,498.51
2023-11-30 13:15:00,4,1,466.94
2023-11-30 13:20:00,4,2,419.06
2023-11-30 13:25:00,4,3,362.12
2023-11-30 13:30:00,4,4,322.28
2023-11-30 13:35:00,4,5,310.85
2023-11-30 13:40:00,5,1,483.73
2023-11-30 13:45:00,5,2,446.28
2023-11-30 13:50:00,5,3,368.49
2023-11-30 13:55:00,5,4,354.83
2023-11-30 14:00:00,5,5,327.06
