timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,382.93
2023-11-30 12:05:00,1,2,317.46
2023-11-30 12:10:00,1,3,464.36
2023-11-30 12:15:00,1,4,312.17
2023-11-30 12:20:00,1,5,408.44
2023-11-30 12:25:00,2,1,472.0
2023-11-30 12:30:00,2,2,359.21
2023-11-30 12:35:00,2,3,376.83
2023-11-30 12:40:00,2,4,454.64
2023-11-30 12:45:00,2,5,384.73
2023-11-30 12:50:00,3,1,429.77
2023-11-30 12:55:00,3,2,378.45
2023-11-30 13:00:00,3,3,433.6
2023-11-30 13:05:00,3,4,432.55
2023-11-30 13:10:00,3,5,328.75
2023-11-30 13:15:00,4,1,408.59
2023-11-30 13:20:00,4,2,424.78
2023-11-30 13:25:00,4,3,387.06
2023-11-30 13:30:00,4,4,354.69
2023-11-30 13:35:00,4,5,354.85
2023-11-30 13:40:00,5,1,404.91
2023-11-30 13:45:00,5,2,424.07
2023-11-30 13:50:00,5,3,490.92
2023-11-30 13:55:00,5,4,446.13
2023-11-30 14:00:00,5,5,391.15
