timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,322.57
2023-11-30 12:05:00,1,2,438.49
2023-11-30 12:10:00,1,3,373.35
2023-11-30 12:15:00,1,4,340.08
2023-11-30 12:20:00,1,5,357.67
2023-11-30 12:25:00,2,1,402.22
2023-11-30 12:30:00,2,2,478.41
2023-11-30 12:35:00,2,3,354.74
2023-11-30 12:40:00,2,4,326.76
2023-11-30 12:45:00,2,5,327.35
2023-11-30 12:50:00,3,1,342.43
2023-11-30 12:55:00,3,2,376.43
2023-11-30 13:00:00,3,3,336.8
2023-11-30 13:05:00,3,4,334.82
2023-11-30 13:10:00,3,5,379.65
2023-11-30 13:15:00,4,1,316.35
2023-11-30 13:20:00,4,2,338.37
2023-11-30 13:25:00,4,3,378.85
2023-11-30 13:30:00,4,4,337.22
2023-11-30 13:35:00,4,5,322.28
2023-11-30 13:40:00,5,1,329.84
2023-11-30 13:45:00,5,2,454.0
2023-11-30 13:50:00,5,3,385.79
2023-11-30 13:55:00,5,4,386.5
2023-11-30 14:00:00,5,5,333.79
