timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,409.37
2023-11-30 12:05:00,1,2,336.88
2023-11-30 12:10:00,1,3,432.27
2023-11-30 12:15:00,1,4,314.37
2023-11-30 12:20:00,1,5,362.99
2023-11-30 12:25:00,2,1,449.99
2023-11-30 12:30:00,2,2,352.41
2023-11-30 12:35:00,2,3,462.43
2023-11-30 12:40:00,2,4,394.29
2023-11-30 12:45:00,2,5,455.39
2023-11-30 12:50:00,3,1,388.15
2023-11-30 12:55:00,3,2,440.87
2023-11-30 13:00:00,3,3,495.23
2023-11-30 13:05:00,3,4,495.84
2023-11-30 13:10:00,3,5,364.49
2023-11-30 13:15:00,4,1,376.9
2023-11-30 13:20:00,4,2,371.09
2023-11-30 13:25:00,4,3,422.17
2023-11-30 13:30:00,4,4,385.2
2023-11-30 13:35:00,4,5,352.29
2023-11-30 13:40:00,5,1,356.47
2023-11-30 13:45:00,5,2,433.36
2023-11-30 13:50:00,5,3,482.84
2023-11-30 13:55:00,5,4,466.25
2023-11-30 14:00:00,5,5,360.72
