timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,412.04
2023-11-30 12:05:00,1,2,313.07
2023-11-30 12:10:00,1,3,494.41
2023-11-30 12:15:00,1,4,487.71
2023-11-30 12:20:00,1,5,423.68
2023-11-30 12:25:00,2,1,485.82
2023-11-30 12:30:00,2,2,385.83
2023-11-30 12:35:00,2,3,458.65
2023-11-30 12:40:00,2,4,430.83
2023-11-30 12:45:00,2,5,323.79
2023-11-30 12:50:00,3,1,449.57
2023-11-30 12:55:00,3,2,323.03
2023-11-30 13:00:00,3,3,383.57
2023-11-30 13:05:00,3,4,456.97
2023-11-30 13:10:00,3,5,362.77
2023-11-30 13:15:00,4,1,479.21
2023-11-30 13:20:00,4,2,474.65
2023-11-30 13:25:00,4,3,473.0
2023-11-30 13:30:00,4,4,372.74
2023-11-30 13:35:00,4,5,489.6
2023-11-30 13:40:00,5,1,487.26
2023-11-30 13:45:00,5,2,382.16
2023-11-30 13:50:00,5,3,305.44
2023-11-30 13:55:00,5,4,471.11
2023-11-30 14:00:00,5,5,399.0
