timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,389.98
2023-11-30 12:05:00,1,2,403.86
2023-11-30 12:10:00,1,3,384.36
2023-11-30 12:15:00,1,4,305.84
2023-11-30 12:20:00,1,5,417.95
2023-11-30 12:25:00,2,1,419.82
2023-11-30 12:30:00,2,2,301.46
2023-11-30 12:35:00,2,3,339.09
2023-11-30 12:40:00,2,4,408.63
2023-11-30 12:45:00,2,5,426.34
2023-11-30 12:50:00,3,1,363.3
2023-11-30 12:55:00,3,2,436.33
2023-11-30 13:00:00,3,3,497.26
2023-11-30 13:05:00,3,4,339.21
2023-11-30 13:10:00,3,5,341.49
2023-11-30 13:15:00,4,1,422.7
2023-11-30 13:20:00,4,2,439.86
2023-11-30 13:25:00,4,3,305.1
2023-11-30 13:30:00,4,4,379.47
2023-11-30 13:35:00,4,5,451.02
2023-11-30 13:40:00,5,1,308.79
2023-11-30 13:45:00,5,2,442.72
2023-11-30 13:50:00,5,3,411.58
2023-11-30 13:55:00,5,4,318.96
2023-11-30 14:00:00,5,5,430.5
