timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,400.11
2023-11-30 12:05:00,1,2,453.98
2023-11-30 12:10:00,1,3,408.79
2023-11-30 12:15:00,1,4,435.67
2023-11-30 12:20:00,1,5,442.51
2023-11-30 12:25:00,2,1,470.53
2023-11-30 12:30:00,2,2,312.01
2023-11-30 12:35:00,2,3,446.59
2023-11-30 12:40:00,2,4,341.34
2023-11-30 12:45:00,2,5,456.16
2023-11-30 12:50:00,3,1,457.34
2023-11-30 12:55:00,3,2,350.04
2023-11-30 13:00:00,3,3,314.4
2023-11-30 13:05:00,3,4,404.73
2023-11-30 13:10:00,3,5,350.06
2023-11-30 13:15:00,4,1,387.57
2023-11-30 13:20:00,4,2,414.63
2023-11-30 13:25:00,4,3,362.74
2023-11-30 13:30:00,4,4,403.85
2023-11-30 13:35:00,4,5,470.75
2023-11-30 13:40:00,5,1,404.23
2023-11-30 13:45:00,5,2,450.93
2023-11-30 13:50:00,5,3,371.01
2023-11-30 13:55:00,5,4,411.68
2023-11-30 14:00:00,5,5,327.62
