timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,432.53
2023-11-30 12:05:00,1,2,321.95
2023-11-30 12:10:00,1,3,301.04
2023-11-30 12:15:00,1,4,452.13
2023-11-30 12:20:00,1,5,407.11
2023-11-30 12:25:00,2,1,425.86
2023-11-30 12:30:00,2,2,360.54
2023-11-30 12:35:00,2,3,325.51
2023-11-30 12:40:00,2,4,302.8
2023-11-30 12:45:00,2,5,329.14
2023-11-30 12:50:00,3,1,369.92
2023-11-30 12:55:00,3,2,449.99
2023-11-30 13:00:00,3,3,339.64
2023-11-30 13:05:00,3,4,478.94
2023-11-30 13:10:00,3,5,383.81
2023-11-30 13:15:00,4,1,461.96
2023-11-30 13:20:00,4,2,472.91
2023-11-30 13:25:00,4,3,313.31
2023-11-30 13:30:00,4,4,426.52
2023-11-30 13:35:00,4,5,448.03
2023-11-30 13:40:00,5,1,439.48
2023-11-30 13:45:00,5,2,443.56
2023-11-30 13:50:00,5,3,439.25
2023-11-30 13:55:00,5,4,463.36
2023-11-30 14:00:00,5,5,471.79
