timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,474.37
2023-11-30 12:05:00,1,2,447.37
2023-11-30 12:10:00,1,3,345.95
2023-11-30 12:15:00,1,4,340.17
2023-11-30 12:20:00,1,5,302.21
2023-11-30 12:25:00,2,1,370.5
2023-11-30 12:30:00,2,2,391.04
2023-11-30 12:35:00,2,3,424.84
2023-11-30 12:40:00,2,4,438.78
2023-11-30 12:45:00,2,5,394.56
2023-11-30 12:50:00,3,1,426.3
2023-11-30 12:55:00,3,2,336.89
2023-11-30 13:00:00,3,3,369.13
2023-11-30 13:05:00,3,4,308.48
2023-11-30 13:10:00,3,5,399.1
2023-11-30 13:15:00,4,1,496.05
2023-11-30 13:20:00,4,2,403.07
2023-11-30 13:25:00,4,3,438.61
2023-11-30 13:30:00,4,4,428.0
2023-11-30 13:35:00,4,5,487.71
2023-11-30 13:40:00,5,1,343.5
2023-11-30 13:45:00,5,2,462.73
2023-11-30 13:50:00,5,3,310.21
2023-11-30 13:55:00,5,4,484.86
2023-11-30 14:00:00,5,5,341.31
