timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,338.31
2023-11-30 12:05:00,1,2,472.48
2023-11-30 12:10:00,1,3,473.92
2023-11-30 12:15:00,1,4,390.04
2023-11-30 12:20:00,1,5,392.85
2023-11-30 12:25:00,2,1,451.1
2023-11-30 12:30:00,2,2,495.43
2023-11-30 12:35:00,2,3,376.27
2023-11-30 12:40:00,2,4,306.82
2023-11-30 12:45:00,2,5,426.55
2023-11-30 12:50:00,3,1,358.12
2023-11-30 12:55:00,3,2,415.81
2023-11-30 13:00:00,3,3,367.59
2023-11-30 13:05:00,3,4,351.11
2023-11-30 13:10:00,3,5,443.42
2023-11-30 13:15:00,4,1,331.36
2023-11-30 13:20:00,4,2,496.4
2023-11-30 13:25:00,4,3,454.55
2023-11-30 13:30:00,4,4,316.46
2023-11-30 13:35:00,4,5,490.04
2023-11-30 13:40:00,5,1,475.76
2023-11-30 13:45:00,5,2,366.36
2023-11-30 13:50:00,5,3,446.74
2023-11-30 13:55:00,5,4,478.49
2023-11-30 14:00:00,5,5,424.53
