timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,326.84
2023-11-30 12:05:00,1,2,421.81
2023-11-30 12:10:00,1,3,416.47
2023-11-30 12:15:00,1,4,309.62
2023-11-30 12:20:00,1,5,393.9
2023-11-30 12:25:00,2,1,382.05
2023-11-30 12:30:00,2,2,487.66
2023-11-30 12:35:00,2,3,322.25
2023-11-30 12:40:00,2,4,300.13
2023-11-30 12:45:00,2,5,343.08
2023-11-30 12:50:00,3,1,342.37
2023-11-30 12:55:00,3,2,317.44
2023-11-30 13:00:00,3,3,399.44
2023-11-30 13:05:00,3,4,399.57
2023-11-30 13:10:00,3,5,499.69
2023-11-30 13:15:00,4,1,434.97
2023-11-30 13:20:00,4,2,450.67
2023-11-30 13:25:00,4,3,490.81
2023-11-30 13:30:00,4,4,428.55
2023-11-30 13:35:00,4,5,370.95
2023-11-30 13:40:00,5,1,322.59
2023-11-30 13:45:00,5,2,302.96
2023-11-30 13:50:00,5,3,391.61
2023-11-30 13:55:00,5,4,487.37
2023-11-30 14:00:00,5,5,436.65
