timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,377.15
2023-11-30 12:05:00,1,2,473.71
2023-11-30 12:10:00,1,3,345.99
2023-11-30 12:15:00,1,4,363.12
2023-11-30 12:20:00,1,5,417.23
2023-11-30 12:25:00,2,1,429.21
2023-11-30 12:30:00,2,2,408.22
2023-11-30 12:35:00,2,3,343.35
2023-11-30 12:40:00,2,4,409.37
2023-11-30 12:45:00,2,5,352.98
2023-11-30 12:50:00,3,1,381.81
2023-11-30 12:55:00,3,2,483.24
2023-11-30 13:00:00,3,3,369.13
2023-11-30 13:05:00,3,4,415.12
2023-11-30 13:10:00,3,5,461.37
2023-11-30 13:15:00,4,1,449.56
2023-11-30 13:20:00,4,2,435.2
2023-11-30 13:25:00,4,3,346.46
2023-11-30 13:30:00,4,4,319.25
2023-11-30 13:35:00,4,5,402.26
2023-11-30 13:40:00,5,1,440.65
2023-11-30 13:45:00,5,2,475.19
2023-11-30 13:50:00,5,3,431.47
2023-11-30 13:55:00,5,4,362.07
2023-11-30 14:00:00,5,5,312.2
