timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,395.06
2023-11-30 12:05:00,1,2,353.28
2023-11-30 12:10:00,1,3,465.44
2023-11-30 12:15:00,1,4,326.32
2023-11-30 12:20:00,1,5,427.65
2023-11-30 12:25:00,2,1,458.25
2023-11-30 12:30:00,2,2,458.28
2023-11-30 12:35:00,2,3,399.61
2023-11-30 12:40:00,2,4,356.58
2023-11-30 12:45:00,2,5,323.37
2023-11-30 12:50:00,3,1,493.38
2023-11-30 12:55:00,3,2,360.9
2023-11-30 13:00:00,3,3,319.74
2023-11-30 13:05:00,3,4,455.86
2023-11-30 13:10:00,3,5,310.57
2023-11-30 13:15:00,4,1,484.94
2023-11-30 13:20:00,4,2,477.19
2023-11-30 13:25:00,4,3,396.2
2023-11-30 13:30:00,4,4,341.28
2023-11-30 13:35:00,4,5,425.31
2023-11-30 13:40:00,5,1,487.47
2023-11-30 13:45:00,5,2,381.08
2023-11-30 13:50:00,5,3,312.44
2023-11-30 13:55:00,5,4,448.95
2023-11-30 14:00:00,5,5,429.55
