timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,359.62
2023-11-30 12:05:00,1,2,316.8
2023-11-30 12:10:00,1,3,484.18
2023-11-30 12:15:00,1,4,461.68
2023-11-30 12:20:00,1,5,458.16
2023-11-30 12:25:00,2,1,379.96
2023-11-30 12:30:00,2,2,321.59
2023-11-30 12:35:00,2,3,373.62
2023-11-30 12:40:00,2,4,364.97
2023-11-30 12:45:00,2,5,332.29
2023-11-30 12:50:00,3,1,394.62
2023-11-30 12:55:00,3,2,494.38
2023-11-30 13:00:00,3,3,386.12
2023-11-30 13:05:00,3,4,377.36
2023-11-30 13:10:00,3,5,314.0
2023-11-30 13:15:00,4,1,408.82
2023-11-30 13:20:00,4,2,376.79
2023-11-30 13:25:00,4,3,341.96
2023-11-30 13:30:00,4,4,355.37
2023-11-30 13:35:00,4,5,483.44
2023-11-30 13:40:00,5,1,368.58
2023-11-30 13:45:00,5,2,447.95
2023-11-30 13:50:00,5,3,300.98
2023-11-30 13:55:00,5,4,315.25
2023-11-30 14:00:00,5,5,385.54
