timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,469.38
2023-11-30 12:05:00,1,2,373.74
2023-11-30 12:10:00,1,3,373.03
2023-11-30 12:15:00,1,4,429.53
2023-11-30 12:20:00,1,5,405.71
2023-11-30 12:25:00,2,1,443.37
2023-11-30 12:30:00,2,2,336.94
2023-11-30 12:35:00,2,3,478.5
2023-11-30 12:40:00,2,4,365.39
2023-11-30 12:45:00,2,5,409.35
2023-11-30 12:50:00,3,1,413.04
2023-11-30 12:55:00,3,2,346.71
2023-11-30 13:00:00,3,3,383.01
2023-11-30 13:05:00,3,4,467.9
2023-11-30 13:10:00,3,5,419.93
2023-11-30 13:15:00,4,1,417.07
2023-11-30 13:20:00,4,2,481.45
2023-11-30 13:25:00,4,3,301.26
2023-11-30 13:30:00,4,4,390.64
2023-11-30 13:35:00,4,5,318.15
2023-11-30 13:40:00,5,1,455.19
2023-11-30 13:45:00,5,2,445.27
2023-11-30 13:50:00,5,3,325.96
2023-11-30 13:55:00,5,4,305.21
2023-11-30 14:00:00,5,5,438.0
