timestamp,spot_x,spot_y,sensor_reading
2023-11-30 12:00:00,1,1,146.87
2023-11-30 12:05:00,1,2,167.76
2023-11-30 12:10:00,1,3,198.26
2023-11-30 12:15:00,1,4,124.49
2023-11-30 12:20:00,1,5,169.29
2023-11-30 12:25:00,2,1,158.53
2023-11-30 12:30:00,2,2,150.86
2023-11-30 12:35:00,2,3,173.97
2023-11-30 12:40:00,2,4,183.31
2023-11-30 12:45:00,2,5,110.11
2023-11-30 12:50:00,3,1,162.13
2023-11-30 12:55:00,3,2,169.62
2023-11-30 13:00:00,3,3,132.52
2023-11-30 13:05:00,3,4,154.89
2023-11-30 13:10:00,3,5,198.27
2023-11-30 13:15:00,4,1,190.55
2023-11-30 13:20:00,4,2,129.61
2023-11-30 13:25:00,4,3,130.49
2023-11-30 13:30:00,4,4,137.43
2023-11-30 13:35:00,4,5,116.17
2023-11-30 13:40:00,5,1,169.04
2023-11-30 13:45:00,5,2,144.89
2023-11-30 13:50:00,5,3,164.06
2023-11-30 13:55:00,5,4,149.49
2023-11-30 14:00:00,5,5,162.42
